-1.083185958890894862e-02,-1.941787708902060691e-02,-6.113110404010069221e-02,4.028473256249927997e-02,-6.396158579767337315e-02,-1.546838842426135653e-02,7.501547529980737150e-02,2.118021112208029466e-02,1.312497903519717173e-02,-6.653905690097519383e-04
-2.653572821990662564e-02,-3.876256462484227450e-02,1.938059130253287285e-02,-4.315269735572148380e-02,-3.998513674940977480e-02,-2.303374548157939572e-02,-1.905037711659024469e-02,1.502309279930677359e-02,-4.270671556611448962e-03,3.317270359428962229e-02
-5.788447760939878506e-02,-8.162950910115621128e-02,5.944020690366175197e-03,-4.581825470136263734e-02,-9.529033867555249115e-02,-1.190147699856807482e-02,7.934135506655340397e-02,3.390083406284736395e-02,-1.464528346945299063e-02,1.775894603537905153e-02
-2.951945605611301301e-02,-4.066704037049472670e-02,-8.834565393477274153e-02,-3.063684167928960519e-02,-1.371011322585697079e-01,-7.576502822905441248e-02,1.797467082451232809e-02,4.735932819729185561e-03,-1.465678420979179761e-02,-3.201105431821148900e-02
-1.230425144712698066e-01,5.129791521166023049e-02,1.198801258853054649e-02,1.400506262681798682e-02,-1.288737186327603701e-01,-1.155393399682480005e-01,3.075520109181041802e-03,-3.934838315396723026e-03,-3.333932715221919751e-02,-4.938204584953776594e-02
-5.747176892719691593e-02,6.694575423948374848e-02,-4.778008916917973747e-02,2.288322098441594038e-02,-1.446033482037063500e-01,-6.713355988885796877e-02,4.822005404478243995e-02,4.137673618525761557e-03,-6.037095337712534981e-02,-6.279261392056623148e-02
1.896777125996947783e-02,4.647952859235957718e-02,-6.673411537418959261e-02,1.629180210417431954e-02,-1.105559398323715525e-01,-8.329721520470265150e-02,9.750380855073041697e-02,-1.058124383926812781e-02,-6.743231591896890753e-02,-7.359225616255259117e-02
-5.112807409531459207e-02,-5.957308198887507206e-02,-4.997432270114905706e-02,3.275473183353462547e-02,-1.687713082476275869e-02,-1.333880390047789410e-01,-2.156337476370544497e-03,3.603868816940446369e-03,-8.252467657691431313e-02,-3.429096760641242581e-02
-9.270851314444991664e-02,4.145645185619886014e-02,-4.026401316473372793e-02,3.302312208442551716e-02,-7.229808257057147858e-02,-1.395096439577835634e-01,3.419445951487652680e-02,1.800393352054743129e-02,-7.981561197688773202e-02,-4.657837923004565228e-02
-1.645113271263007881e-01,-2.870948682696897875e-02,-4.072491638563741079e-02,8.939926703680035891e-02,-1.435211652698537010e-01,-8.487288272502821473e-02,8.515061068439108705e-02,-1.468515369551288974e-03,-6.331335026230716645e-02,-5.508498966217198478e-02
-1.351733500174117919e-01,-9.331816358732912889e-03,-8.530309811073788495e-02,7.688777570002970629e-02,-5.280814866653903844e-02,-1.568385528067887114e-01,3.631750636193487036e-02,1.763685818960996146e-02,-3.980646047172185786e-02,-3.036385279663266629e-02
-7.749316802537289939e-02,-3.091163984079426177e-02,-5.988419987940922506e-02,-6.763760140655933339e-02,-1.281472296249487330e-01,7.426919550218552546e-02,6.540146209137269462e-02,-1.874387532113036938e-03,4.748207218454814776e-02,-2.604240151985892995e-02
-1.123744478002274873e-02,5.391463716901261777e-02,-1.832574506865952690e-01,-1.480534352806574250e-02,-6.026442379660529314e-02,-1.185736539288185240e-03,6.407998473221632185e-02,3.789603200792530241e-02,-8.872433572396527801e-02,-3.339150220701128657e-02
-5.961052496317426064e-02,-2.242637025902807779e-02,-4.394613389293008932e-02,-5.696413375871380719e-02,-7.003789411524456721e-02,-3.127887764814690514e-03,-4.217823974943129585e-03,1.280621139023829444e-02,-3.089006032446351552e-02,8.541474162039916496e-03
-2.684894758942796972e-02,-2.155509542564815022e-03,-5.328771985636342884e-02,-2.557364140698827407e-02,-4.162754145738582767e-02,-9.656357414517631466e-02,6.883480292420024460e-02,1.939819197147579690e-03,-1.602421209035658975e-02,-4.121981209044132954e-02
-3.898326193590204158e-02,-5.299511724165603156e-03,-5.266830383841421964e-02,-2.877463590013329409e-02,2.961065441329792294e-03,-6.344567677319639352e-03,1.218665359816326413e-02,-8.607081098951477370e-04,4.889524683875906552e-03,-2.174049859021782646e-02
-1.856137858255983708e-02,2.911644805584135895e-02,2.531275660380515047e-02,1.539985307596587749e-02,-2.979202724288351409e-02,-3.129177552309674731e-02,1.177615669298519435e-01,3.121352406103279631e-02,-2.606176398298225977e-02,6.792367938739538903e-03
-7.342343681113975423e-04,1.048597378169216846e-02,2.163054347552593321e-02,1.752597213519933861e-02,4.014749668899957741e-03,1.568951736500745139e-02,-7.078600143534144462e-02,1.543598211491028008e-02,-2.428308289480729174e-02,1.361569333898889848e-03
2.298506373659020205e-02,-7.531178415646939961e-03,-2.339048205152324637e-03,1.041410755783532538e-02,-9.144340859509445321e-03,1.832813591289503968e-02,5.437447691786583513e-03,1.978117030309886962e-02,-1.208811474983619190e-02,1.379988055118634011e-02
8.544852645596619917e-03,6.753862742159598767e-03,7.122021282491143405e-03,-3.272733863936857363e-02,-3.044380213852940741e-03,6.455636962520250842e-03,3.620215674015293122e-02,2.340956294377307539e-02,-1.206904278035712255e-03,-5.230650987694261331e-03
-3.323205345001685289e-03,1.907777592038833667e-02,-2.030497887737567190e-04,3.529544335533480598e-02,-6.851103823761207565e-03,-1.206706459832891827e-02,2.582644614680296505e-03,-7.705554087063442269e-03,1.355342434184243945e-02,7.577576269505599191e-03
-1.400621645030783284e-02,-8.867854250105762157e-03,-1.413050218449805884e-02,-7.586084592050865161e-02,-4.637015605337752727e-02,1.727255594866258515e-01,5.809522417371662528e-03,-6.859055805085833690e-04,2.916630615655121418e-03,-2.141328787655357585e-02
1.493236453483971597e-02,-3.074597718470846799e-02,2.312085570456477723e-02,1.276508935253661825e-01,-1.197985341461088246e-02,-1.789316932743506006e-01,3.912075329669578716e-02,-2.323087605142115653e-02,4.160537536302845625e-03,-1.296325330078246935e-02
-2.694388017123095294e-02,1.410767924454140072e-02,-5.521419362171525735e-02,-2.024368995406738703e-01,1.614700693888101307e-02,1.074272470024085352e-01,-8.359757320906253605e-03,-8.764795144268575089e-03,1.230973788904697781e-02,-1.086924336143825151e-02
-5.462156827225244510e-02,4.970314158237119917e-02,5.276355588452338180e-02,2.756459522068956461e-02,-8.893016772606163189e-02,7.734308994136242232e-02,-5.096211238466097360e-03,-2.209133045876787889e-03,-2.218963284976015020e-03,-2.389367273753578713e-02
1.831981232884773853e-02,-8.040755705340317527e-02,-7.549425548330532254e-02,1.629176490841649505e-01,-1.693420914684841683e-01,-1.165504599877899977e-01,8.336037530569016807e-02,-2.396204871119820071e-02,-3.610945679302114686e-02,-4.370270509408586551e-02
-2.144686189968113971e-02,3.973190203009644567e-02,9.037063720964939872e-02,-1.586661031941780930e-01,-9.315022235309927678e-02,-9.718728624537706362e-02,-9.567520616852367987e-02,-3.671308542274882847e-02,-1.493608451640306492e-02,-5.058089959922475870e-02
-9.107217812861582995e-02,-8.576133485330483808e-02,-1.429664180971002355e-02,-1.661152648089224762e-02,-1.437436646873939960e-01,5.685201206879647584e-02,7.280234128791020221e-02,-4.444035417028043694e-02,1.394785512213068956e-02,-5.055782680729165035e-02
1.045892389466412942e-01,-8.712876374063492635e-02,-1.009697615568559519e-02,-1.081400466150006859e-02,-1.941007581322767017e-01,-9.623297341739610322e-02,3.199773738599160505e-02,-8.482438859085734972e-03,-6.548277747150256511e-02,-3.302402816370727384e-02
-1.376822696693967008e-01,-8.630485090253826874e-02,-4.584755941350612818e-02,2.088336723091695213e-01,-2.026480912288420033e-01,-4.062271525864464411e-02,2.813758476969944328e-02,6.957101824795757991e-03,-8.010354467753998120e-02,-6.828006254724738877e-02
9.049231991056699842e-03,-6.691411255755111420e-02,1.382262024083190377e-01,-1.278731912108264646e-01,-4.432540963306704218e-01,-6.608843486844127174e-03,-6.796765985548698652e-02,-1.914016473562411141e-02,-3.951322209896118015e-02,-6.696490750685747673e-02
-8.088655266732001914e-02,-1.498581675490967824e-01,-2.227194881765023893e-02,1.094606942904980257e-01,-2.585662798541315532e-01,-6.283378715854379126e-02,4.104251218456345801e-02,5.966831968448511186e-02,-1.622808943902057655e-01,-1.272209233209458945e-01
-7.718437457372973043e-02,-4.723894199205481287e-02,-6.286637004929963857e-02,5.144773929504543181e-02,-2.781095957991376322e-01,-1.364967197763640450e-01,9.512097371636420162e-02,7.837972653173887194e-02,-1.043210959971241358e-02,-1.304357870615658332e-01
8.270351443763620039e-03,-8.942597531265158994e-02,2.218512517575399121e-02,-2.851930990561725443e-03,-2.022418166673300155e-01,-2.055468774735992599e-02,-2.849120791093887051e-02,1.061838761113911844e-01,-1.618749983605900500e-01,-1.199923308249313259e-01
-5.903399870109776737e-02,-9.749896810373510567e-03,-3.739475908213534677e-03,1.561175172407423817e-02,-1.642000282672968492e-01,-1.103617024939306385e-01,8.152485940318117408e-02,4.803655204863570977e-02,-2.121046535375763209e-01,-9.695080069552677871e-02
-1.186364464067097418e-01,-1.052127885872166657e-01,-1.518893941629944483e-02,6.231646497512301902e-02,-2.242419948257788898e-01,-8.917683979841967146e-02,4.448520065847410415e-02,-1.379250382627084451e-02,1.096936032341763213e-02,-9.448058385905824808e-02
-6.779512330230785810e-02,-7.587243792193534841e-02,-3.346630310819750237e-02,1.588990780700696645e-02,-1.465961012478913562e-02,-3.251998464705566777e-02,6.553245545795097216e-02,7.271890439844140575e-02,-1.338797029215812173e-01,-6.477546957008006867e-02
-6.587794882753228443e-02,-1.365809468644230140e-01,-1.658865905492599990e-02,2.163401325515828533e-01,-4.732473339151901937e-02,-3.802906502133267946e-02,6.919373585933534521e-02,4.120005735570552580e-02,2.442880422070228472e-02,-4.988456850413050536e-02
-3.588235663134971363e-03,8.763347224759261006e-03,2.558077387399087729e-02,-6.383819540176891016e-02,-1.824184438186928978e-02,-5.994132617533617230e-02,-4.770539446264652345e-02,2.721689228563585472e-02,-1.900817025110917990e-02,-4.245593490085382976e-02
-6.987634812362111120e-03,-5.063260272497029091e-02,-3.479898578893573634e-03,-1.066070286001709055e-01,-4.665589257845821625e-02,5.207013523357368473e-02,6.144319041657979319e-02,4.054462691837897731e-02,-2.196686854389863150e-02,-4.724237328122699205e-03
-3.992296033226939295e-02,-5.153291722353495891e-02,-5.839827076661423949e-02,3.486205102600079681e-02,-4.046693335961736374e-03,-1.178558933622871757e-01,-1.982910441881612779e-02,6.537654290012189992e-03,1.195945529921905309e-01,1.273878566351887773e-02
-8.228673443096117673e-03,-5.966261320626020659e-02,1.356976546850220244e-03,3.120337455838084056e-02,-6.694647828594103844e-02,-1.251733257859947990e-02,9.247534488967112942e-02,3.243965837372604221e-04,-6.719266465238542263e-02,-1.027019462630542751e-02
2.369062475559563161e-02,3.945876456400249782e-02,2.120949040010350339e-02,-1.288011690999214635e-02,2.963184754094242562e-02,-1.545853603408201271e-01,-2.531411952269987248e-02,1.341336712563137579e-02,-1.663188262931002484e-02,1.374637116699225017e-02
1.685802782980591955e-02,-8.719585803347144198e-03,-6.285056830303316355e-03,1.398536923772568732e-02,-1.951308361549256368e-02,-6.252874640298043164e-03,6.564383626612667333e-02,7.878309000696331887e-03,-9.850362222179390864e-03,7.934255714840694751e-03
2.139707498183367630e-03,-6.316509273533364895e-03,-9.569179409303286282e-03,1.010351939874160575e-02,1.148729557742237187e-02,-2.254457679887730825e-02,7.232977597597010748e-03,3.207448195754194348e-02,-1.806111250493062578e-02,-4.234866969201249529e-04
-1.277542548812328482e-02,5.472539562223630721e-03,1.423415576997418865e-02,-2.980666818762187781e-02,-1.222701879451503805e-02,-5.721571132658181263e-02,-5.865862471943798610e-03,4.148515579414712579e-02,3.419277299676338078e-03,-8.148778171815470239e-04
-3.207550405887240903e-03,2.139259432618676252e-02,4.168929413449174240e-03,-4.533614610709016390e-02,-4.159424686332631460e-02,-7.777306001588862872e-02,1.118605696476387360e-03,-5.929433859079858912e-03,-1.002962504245985195e-02,1.634050911140935355e-02
-1.461962477679528034e-02,-8.056692843380112989e-02,-1.549922592785726513e-02,6.632137558873663075e-02,7.609781257761782935e-02,-7.963473493490887123e-02,2.320284913453370471e-02,-1.186429070681073455e-04,2.080513779096916996e-02,-2.651864740476810381e-02
1.953107309167490587e-03,-4.681172003186897385e-02,6.629295400105918168e-02,5.592233654111683494e-03,-5.543918580687384051e-02,-5.084847608912091560e-02,-2.751080853668275150e-02,-2.820674400965988288e-02,-8.814529004016112557e-02,2.683026524979807703e-02
-8.338123145479717224e-02,-1.084305485209367814e-01,7.007066967786289291e-02,-1.839856877093937540e-02,-3.543062256823624467e-02,3.878660017190772163e-02,-6.700420217758684682e-02,1.859653430441589317e-02,-6.610272871542080542e-02,8.769562330176554343e-02
-3.229978657311703694e-02,1.964269505450611311e-02,-2.653621291930944454e-02,-4.208303200422513352e-02,4.187733151779576141e-02,-9.849760870150531256e-02,9.652535262990447062e-02,-2.069154540890064641e-03,-5.150242225498465748e-02,-3.604853014442081088e-02
2.796096873781996756e-02,-3.859543628693581224e-02,9.404732209094493478e-02,1.843336751408497232e-01,-9.311597098124363425e-02,-4.317542751828044867e-02,-1.402913814270004000e-01,-3.678515187343255055e-02,-7.035196464425244600e-02,-2.843269985519528489e-02
-1.174954969328160931e-01,-6.606987283892268997e-03,1.295414709070877302e-01,-4.094384077025076812e-02,-1.766716635111036660e-01,-1.866823821251048857e-02,6.128468667741267945e-02,-3.463924684438512980e-02,4.800645064180342897e-02,-7.590561474224230424e-04
-7.178923190989049130e-02,-6.715765883092117416e-02,1.703821359210989927e-02,1.717342934144141728e-02,-2.998450501879546676e-02,-2.684111702417626977e-02,-1.540114734973355159e-01,4.647978221242216046e-03,-1.963519875283427016e-02,-7.118534660363672051e-02
-6.123860796842845594e-02,-8.720979853253993386e-02,5.394571047413480869e-02,7.137213794585295368e-02,-5.867139955779379634e-02,-4.086667661989495937e-02,-1.517847094153406684e-01,-1.516473329859118271e-02,5.576593198679362373e-02,-7.560680275545814122e-02
1.152200158231065780e-01,-1.190661758162255175e-02,5.547534735926020616e-02,9.630865374375587040e-02,2.365472076027046178e-02,-1.656920058637454118e-01,-1.218520529609752046e-01,-3.727109051042308552e-02,-1.921531198820635583e-02,-1.914645493153118994e-01
-1.962580079541192610e-02,1.174986435507947673e-02,7.820554163425123828e-02,5.136316564035866422e-02,-1.380056702970952343e-01,1.769715075956139472e-02,-1.114947673591768773e-01,-3.759737878602776445e-02,4.959852081821659875e-02,-1.655960336654846710e-01
2.991715754022646404e-02,-5.316566755152270229e-02,3.964915710767954321e-02,-4.154963793488149204e-02,-2.146735232864449006e-01,4.661107917553122815e-02,-1.350925381028983963e-01,-9.853010855526522782e-02,2.482134476199851156e-02,-1.601232835568772439e-01
-1.518510498197615521e-01,-5.417854389983504937e-02,9.832840536767767370e-02,9.328599485485170040e-02,2.080946992918875776e-03,-4.935609269376216302e-03,-9.545781460739237445e-02,-7.843906593795910154e-02,-1.938171439922293376e-02,-1.680191864795066714e-01
5.888200994122465975e-02,3.127014473428453567e-02,-4.202569837331320696e-02,-6.774983504693067593e-02,-9.616749612747971243e-02,2.503301328347395938e-02,-2.833690976191943420e-02,-4.543641897296085697e-02,-3.921523172445999517e-02,-1.324062451654670347e-01
-7.179097542236821672e-02,-5.488386378917941427e-02,-3.328292602363656927e-02,7.446095272334990467e-02,-1.562119321696446295e-01,3.235454506582724488e-02,-6.934276362338441524e-02,-1.984866292274868431e-03,7.407332278731814518e-03,-9.123807573244352431e-02
5.430557202189655042e-02,1.032854107921106768e-01,-5.555926663518018227e-02,-2.451541449986531160e-02,1.298597142010056611e-02,-1.172346888380318281e-01,1.072338655195752451e-02,1.581135884800887598e-02,-9.019429076648911858e-02,-5.091284699196647195e-02
-4.004291871203434494e-02,3.408854408545590377e-03,-2.204592545490997521e-02,-2.156389924205925641e-03,2.197973547815299314e-02,-2.449559116786713397e-02,3.557625962425647881e-02,-3.012866166921918457e-02,3.605519678576710185e-02,-3.186162680628103205e-02
-1.280601419731807605e-02,-8.481374243997574173e-04,-1.386909590948506021e-01,-1.661958352756560259e-02,6.529337080553737627e-02,1.319092122609009654e-01,9.968228039130550347e-03,-4.598678614708179464e-03,-4.277902703998087003e-02,-7.318432550324811825e-02
-6.578464893834200244e-02,6.824393133348688641e-03,-6.501822051100186739e-02,-6.983052465821027593e-03,-3.107444501332049316e-02,-4.733671469098037210e-02,-3.998832694720923925e-03,1.068636250534695312e-02,4.145920935009247098e-03,-4.273627354572726023e-02
6.653263192373434776e-02,-2.836873318801181806e-02,-7.505369016089628864e-02,-2.032161053994076816e-01,-5.534799128772428800e-02,1.146521316334970092e-01,7.700323301172078139e-02,3.360654082864564240e-02,-9.032378701125091947e-02,1.663423507585967687e-02
-4.137620649026484132e-02,-3.033600010660255156e-02,-8.909810650429474121e-02,3.934097429206599716e-02,5.468462708610549033e-03,2.250100255356912021e-02,-1.405408060539964088e-01,1.684809357791587983e-02,8.171415487387320709e-02,5.297436819244639994e-02
-9.342101392311244479e-02,-1.394192031547734079e-01,1.867479760206947406e-02,4.754972631370397475e-03,3.746269653172912013e-03,3.410051753825536769e-02,4.138050208544860609e-02,2.995720701519993812e-02,-4.619893091551220687e-02,-3.304711132063781784e-05
7.852482856503346584e-03,2.791071271539053572e-02,-1.077644663071914387e-02,1.192558307833210471e-02,-1.921892939215138346e-02,1.678028085057033103e-02,-5.596199876194409006e-02,8.369546957074780816e-03,1.530040275750917979e-02,-6.656435445918634959e-03
-3.838574196060448585e-02,4.821175512544945141e-02,2.150201559570139812e-03,-2.651168855241055680e-02,-5.141111697825974380e-03,-4.769198343170967004e-03,1.726291020537768124e-03,-1.329191586297287682e-02,8.762756605827677972e-03,3.705969064371887091e-03
5.372108349404952458e-03,3.820273868828745478e-02,-1.467546244166665487e-02,4.626361659822073036e-02,1.647086529334500921e-02,5.173526491274839378e-02,-4.306628115108729338e-02,-5.138320808344588875e-02,-1.762856197129108321e-02,-7.040289509448394633e-04
-3.626284127323681217e-02,-3.583802794067449116e-02,-2.662645452685201419e-02,6.373420066781199100e-02,6.988802361639021021e-02,-1.582776091437144150e-01,-1.194970417623729408e-02,-8.840686719515468417e-03,-5.047082827070905296e-03,-2.451099620652863117e-02
-4.529119377818906222e-02,1.346517406398851091e-01,-8.574702094170895406e-02,5.923964471757586087e-02,-5.366342696500580461e-02,-2.816627475332418931e-02,-9.164018627806154449e-02,9.773593169878791453e-02,-3.721391630947114282e-02,1.092799390979224718e-02
2.120686219831129440e-02,5.720453756919901232e-03,-6.110125407830435673e-02,1.274146980123679919e-02,6.447855915500941282e-03,-8.801304866109589675e-02,-5.449465060036866662e-03,-1.763011300303553297e-02,-5.925822813808206274e-02,4.853863296019858553e-02
-7.015327151995687238e-02,-5.866737278774992320e-02,4.930302208599054298e-02,7.594615404589118157e-02,3.224109400922924029e-02,-1.715534476105314140e-03,1.596653502867940999e-02,-1.686544472839324738e-01,1.022672089419363328e-01,5.543113190667980222e-02
2.566015257475169967e-02,-1.326393782953968203e-01,6.076919304399944211e-02,-8.719272822706898574e-02,-7.089067502697990117e-03,-1.632442691683906599e-02,-3.546727482262874986e-02,1.069920870100437293e-01,-5.000747259927573046e-02,-5.932752642260858550e-02
1.175798650484384533e-02,-1.314014051495812629e-01,-1.125134224903072688e-01,5.241657562128583525e-02,-3.363007617543491146e-02,1.339414107090228408e-02,-2.000471424042780944e-01,7.473746788025904808e-02,-5.160737550266245033e-02,-1.335528918622426453e-01
1.365535343336319457e-02,-6.603027252092011357e-02,6.341676037521544462e-02,1.242450068378713607e-02,1.112948600611117674e-02,-9.875291593800750167e-02,-4.498374024974795965e-03,-4.156169789342557125e-02,-3.343663691294793822e-02,-1.306941449520096221e-01
3.411637950681434424e-04,-1.785356874808848859e-01,1.030525226758169932e-01,4.682953243585102898e-02,-9.750571238557745324e-02,5.217452539799983385e-02,-1.178420830709176470e-01,-6.077149563568425006e-02,3.125998098459650126e-02,1.117684732423713106e-01
-5.336024079330073389e-02,-1.868814657414540059e-01,-1.762573525734325436e-02,5.291065810235687228e-02,-7.425903152717225342e-02,-1.183700484554517790e-01,-4.540554370263995970e-02,5.425769271201937201e-03,3.316022757048215502e-02,6.165239243657915508e-02
7.030610150220173438e-02,-1.016319649376254131e-01,1.198847075301842507e-01,2.375823103703162548e-02,-1.668145622088083591e-01,-1.027837659489052868e-01,-1.013731035471638897e-01,-9.725803208555437729e-02,9.839086834182975139e-02,4.383857521408755786e-02
